Tag	Group	SR	SR_reverse	g__Streptococcus	g__Moraxella	g__Prevotella	g__Neisseria	g__Veillonella	g__Haemophilus	g__Acinetobacter	g__Providencia	g__Pauljensenia	g__Cutibacterium	g__Sphingomonas	g__Pseudomonas_E	g__Capnocytophaga	g__Granulicatella	g__Haemophilus_D	g__Actinomyces	g__Dolosigranulum	g__Porphyromonas	g__Alloprevotella	g__Rothia	g__Corynebacterium	g__Gemella	g__Moraxella_A	g__Bacillus	g__Leptotrichia_A	g__Lancefieldella	g__Brevundimonas	g__Anaeroglobus	g__Fusobacterium	g__Mesorhizobium	g__Sediminibacterium	g__Ralstonia	g__Campylobacter_A	g__Rahnella	g__Nanosynbacter	g__Abiotrophia	g__Leptotrichia	g__Rhodococcus	g__Microbacterium	g__Staphylococcus	g__Oribacterium	g__Tannerella	g__Lachnoanaerobaculum	g__Methyloversatilis	g__Pseudomonas	g__Acidovorax	g__Diaphorobacter	g__Bosea	g__Buttiauxella	g__Haemophilus_A	g__Centipeda	g__Eikenella	g__JABCPH02	g__F0422	g__Bradyrhizobium	g__Kingella_A	g__Lautropia	g__Tepidimonas	g__Bulleidia	g__Candidatus_Minimicrobia	g__Moryella	g__Treponema	g__Klebsiella	g__Metamycoplasma	g__Gulosibacter	g__Janibacter_A	g__Mogibacterium	g__Escherichia	g__Peptostreptococcus	g__Enterobacter	g__Aquabacterium	g__Arachnia	g__Comamonas	g__Cardiobacterium	g__Parvimonas	g__Dermacoccus	g__Pseudoxanthomonas_A	g__Blastomonas	g__Catonella	g__Dysosmobacter	g__Phocaeicola	g__Treponema_B	g__Paracoccus	g__Branchiibius	g__Faecalibacterium	g__Craurococcus	g__Streptomyces	g__Methylobacterium	g__Bacteroides	g__Saccharopolyspora	g__Pseudonocardia	g__Peptidiphaga	g__Stenotrophomonas	g__CAG-266	g__Pantoea	g__Lactobacillus	g__Micrococcus	g__Sphingomonas_N	g__Lactiplantibacillus	g__U87765	g__Ottowia	g__Filifactor	g__Brevibacterium	g__Kocuria	g__Lawsonibacter	g__Campylobacter_B	g__Lawsonella	g__Photobacterium	g__Ligilactobacillus	g__Tropheryma	g__Treponema_D	g__Aggregatibacter	g__Pseudoxanthomonas	g__Mixta	g__Pseudoflavonifractor	g__Brochothrix	g__Scardovia	g__Zoogloea	g__Afipia	g__Moraxella_C	g__Treponema_C	g__Sphingopyxis	g__Candidatus_Nanosynsacchari	g__Solobacterium	g__Kingella_B	g__Mycoplasma	g__Selenomonas	g__Gordonia	g__Nanoperiomorbus	g__Allisonella	g__Latilactobacillus	g__Sphingomicrobium	g__Janibacter	g__Dyella_B	g__Anaerococcus	g__Caulobacter	g__Pelomonas	g__Pseudostreptobacillus	g__Marihabitans	g__Nocardioides	g__Actinomycetospora	g__Brachybacterium	g__Streptobacillus	g__PUIC01	g__Deinococcus	g__Serratia_J	g__Wolbachia	g__CAJPNX01	g__Kluyvera	g__Candidatus_Nanoperiomorbus	g__Hyphomicrobium_C	g__Limosilactobacillus	g__Solicola	g__Rodentibacter	g__Nanosyncoccus	g__Berryella	g__Vibrio	g__Weissella	g__Olsenella_F	g__Campylobacter	g__Noviherbaspirillum_A	g__Dialister	g__Lactococcus_A	g__Friedmanniella	g__Epilithonimonas	g__Curtobacterium	g__Vagococcus	g__Pseudomonas_B	g__Carnobacterium	g__Bifidobacterium	g__Allosphingosinicella	g__Microcella	g__Peptoanaerobacter	g__Isoptericola	g__Thermus	g__Telluria	g__Microvirga	g__Aeromonas	g__Blastococcus	g__Methylophilus	g__Segatella	g__Slackia	g__Pediococcus	g__Duffyella	g__Flavonifractor	g__Kingella	g__Fretibacterium	g__Vagococcus_D	g__Psychrobacter	g__Azospira	g__Lelliottia	g__Microlunatus_A	g__Marmoricola	g__Johnsonella	g__Enterenecus	g__Nocardiopsis	g__Leuconostoc	g__Candidatus_Nitrosocosmicus	g__Pandoraea	g__Methanocorpusculum	g__Intestinimonas	g__Clavibacter	g__Pseudorhodoferax	g__Peptoniphilus	g__Chryseobacterium	g__Thermophilibacter	g__Cryptobacterium	g__Cellulosimicrobium	g__Brevibacillus	g__Olsenella	g__Caldimonas	g__Labrys	g__Mediterraneibacter	g__Mesorhizobium_B	g__Geodermatophilus	g__Jeotgalicoccus	g__Ornithinimicrobium	g__Aureimonas	g__Candidatus_Nanosynbacter	g__Ezakiella	g__Nesterenkonia	g__Thermoactinomyces	g__Bergeyella_A	g__Methylovorus	g__Citrobacter	g__Bacillus_O	g__Hyphomicrobium_B	g__Serratia_A	g__Aliterella	g__Agrobacterium	g__Akkermansia	g__Beutenbergia	g__Acidocella	g__Erwinia	g__Bergeyella	g__VLJP01	g__Enterococcus_B	g__Pseudoroseomonas	g__Morganella	g__Lysobacter_F	g__Cloacibacterium	g__Siphonobacter	g__Jatrophihabitans	g__Pluralibacter	g__Leclercia	g__Tepidiphilus	g__Phenylobacterium	g__Thiobacillus	g__Paenacidovorax	g__Sphingobium	g__Aedoeadaptatus	g__Arsenicibacter	g__Fodinibacter	g__Pseudactinotalea	g__Mycobacterium	g__Anoxybacillus	g__Lacticaseibacillus	g__Agrococcus	g__Arthrobacter	g__Sphingomonas_B	g__Fructilactobacillus	g__Knoellia	g__Shuttleworthia	g__Peptoniphilus_A	g__Finegoldia	g__Azonexus	g__Trinickia	g__Thermoactinomyces_A	g__Thiomonas	g__Planococcus	g__Quadrisphaera	g__Aquipuribacter
HD0035134-A7554	HSC	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035135-A7615	HSC	0.94	0.06	0.123408817	0	0.141799544	0.195966769	0.033029613	0.031756666	0	0	0.028842289	0	0	0	0.035207021	0	0	0	0	0.285039528	0	0	0	0.035173523	0	0	0.020300147	0	0	0	0.009078119	0	0	0	0	0	0	0.01356693	0	0	0	0	0	0.046831033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035136-B14	HSC	0.991	0.009	0.024130589	0	0.012691521	0	0	0	0.201227404	0	0	0.047384461	0.063290611	0	0	0.026885985	0	0	0	0	0	0	0.025842274	0	0.077067591	0	0	0	0.033356991	0	0	0.007723458	0.004634075	0.024172337	0	0	0	0	0	0	0.037114349	0	0	0	0	0.050515593	0	0.056527366	0.028054941	0	0	0	0	0	0	0	0.047551455	0	0	0.011272074	0	0	0	0	0	0	0	0	0	0	0	0	0.044002839	0	0	0	0	0	0	0.023671356	0	0	0	0	0	0.028931658	0	0	0	0.011146829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022210162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020790715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026259759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023629608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013442993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006471006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035137-B279	HSC	0.972	0.028	0.127494342	0	0	0	0	0	0.141593472	0	0.010091572	0.047986877	0.016113291	0	0.015220416	0	0	0.011025976	0	0.015594178	0	0.03212276	0.050893914	0	0.092755248	0	0	0	0.031292178	0	0	0	0	0.030586183	0	0	0	0.010880625	0	0	0.065076102	0	0	0	0	0.021885836	0	0.042442742	0.036483316	0	0	0	0	0	0	0	0	0	0	0.012437966	0	0	0	0	0	0	0	0	0	0	0	0	0.036068025	0	0	0	0	0	0	0.027076974	0	0	0.02381694	0	0	0.019560207	0.04736394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009240225	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010984447	0	0	0	0	0.013912249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035139-B527	HSC	0.964	0.036	0.111161525	0	0	0.108439201	0.088021779	0	0	0	0.10707804	0.130671506	0	0	0	0	0	0	0	0	0	0.229355717	0	0	0	0	0	0	0.054219601	0	0	0	0	0.056941924	0	0	0	0.114110708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035140-B636	HSC	0.996	0.004	0.000283147	0	0.000142019	0.000184312	9.66082E-05	0	0	0.998996521	0	0	0	0	0	0	6.90059E-05	0	0	0.000104622	0	0	0	0	0	0	7.03415E-05	0	0	0	0	0	0	0	5.34239E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035150-B5269	HSC	0.709	0.291	0	0	0	0	0	0.826461067	0.059266201	0	0	0.021440336	0	0	0	0	0	0	0	0	0	0	0.016612711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063298688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012920997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035151-B5545	LSC	0.202	0.798	0.215000491	0	0.29974926	0.006480001	0.088395191	0	0	0	0.019662219	0	0	0	0.044072843	0.005739281	0.079767752	0.003750383	0	0.095285837	0.016622018	0.014742928	0.001116278	0.008230439	0	0	0.009438983	0.004621053	0	0.004162977	0.013654589	0	0	0	0.006569667	0	0.002628257	0.001713402	0.004050569	0	0	0	0.011542887	0.012989241	0.002603566	0	0	0	0	0	0	0	0.000726425	0.000192977	0	0.000727725	0	0	0	0	0.001727697	0.003550258	0	0	0	0.001933019	0	0	0.002211764	0	0.006512489	0	0	0.000190378	0	0.002715324	0.000220267	0	0	0	0.005241569	0	0	7.927E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142946	0	0	0	0.001020114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000125403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.22651E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035153-B5837	HSC	0.8	0.2	0.286343927	0	0.236405489	0.204264735	0.088381721	0.002334005	0.001755857	0	0.015238843	0.00180939	0	0	0.006473832	0.000563873	0.095444407	0.002737282	0	0.002159133	0	0.016991131	0	0.001227673	0	0	0	0	0	0.005488839	0.002369694	0	0	0	0.001623811	0	0	0.002776539	0.004357524	0	0	0	0.002166271	0.003079888	0.003561678	0	0	0	0	0	0	0	0.003468889	0	0	0	0.000742314	0	0	0	0	0	0	0.002437501	0	0	0	0	0	0	0	0	0	0.000610267	0	0.001895041	0	0	0	0	0.001420389	0	0	0.000592423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001277636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035154-B5875	HSC	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035156-B4578	HSC	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035158-B8269	HSC	1	0	0	0	0	0	0	0	0.565625	0	0	0.434375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035159-C804	HSC	1	0	0	0	0	0	0	0	0	0	0	0.775382476	0	0	0	0	0	0	0	0	0	0	0	0	0.224617524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035160-C1026	HSC	1	0	0	0	0	0	0	0	0.180199532	0	0	0.066494821	0.044632202	0	0	0	0	0	0	0	0	0	0.113991121	0	0.095899566	0	0	0	0.107117285	0	0	0	0	0.057997995	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051076424	0	0	0	0	0	0	0	0	0.046923481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120053463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042722803	0.058284405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014606902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035161-C1241	HSC	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035162-C2046	HSC	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.565529623	0	0	0	0	0	0.434470377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035163-C2125	HSC	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HD0035164-C4391	HSC	1	0	0	0	0	0	0	0	0.220690627	0	0	0.193572939	0	0	0	0	0	0	0	0	0	0	0.122170543	0	0.045947851	0	0	0	0.065482734	0	0	0	0	0	0	0	0	0	0	0	0.063678647	0	0	0	0	0.019760395	0	0.024693446	0.01640592	0.025821001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089133192	0	0	0	0	0	0	0	0	0	0.021141649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024580691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018266385	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024608879	0	0	0	0	0.024045102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
